2495,2456,50070006000000010100000000,500700-60.-1-10,500700,60.-1-10,"",27559,841476,889677,-76.5049,42.4418,50070006000000010100000000002,500700,0,0,318,PLAIN ST N,0.228356253492979,50,198,411,411,Apartment,16000,180000,411,0,0103000020D50800000100000007000000D770550440AD29417958C75DC2262B4153EBC13B40AD2941ACCEE46093262B41BC44B9BF41AD2941B584CCE05E262B41CBE80BA0C6AD2941FE4D689A63262B418D84B59ECFAE29411D57088471262B4110815CFECBAE2941C72F369CD4262B41D770550440AD29417958C75DC2262B41,164000
2498,2459,50070005900000020330000000,500700-59.-2-33,500700,59.-2-33,"",27562,839881,889692,-76.5108,42.4418,50070005900000020330000000002,500700,649,304,317,FULTON ST N,0.0375597438238441,23,72,210,210,1 family,6500,38000,210,0,0103000020D50800000100000005000000D405C8C548A1294152A6645FCA262B41436AE6DA49A12941BA05835A9D262B413ED9F3DADAA12941543AB9D9A3262B41D074D5C5D9A129414B843400D1262B41D405C8C548A1294152A6645FCA262B41,31500
2626,2587,50070006500000030060000000,500700-65.-3-6,500700,65.-3-6,"",27689,848852,889490,-76.4775,42.4412,50070006500000030060000000002,500700,579,810,601,DRYDEN RD,0.102942991654786,90,49,432,432,Gas station,30000,130000,432,0,0103000020D50800000100000005000000239EC8BC41E72941D8ABE6BCDC242B412853A05EEFE72941EC8483C2E3242B41DAB21F3ECCE729414F016FC094252B4199C3B27AB2E72941C71E09DE95252B41239EC8BC41E72941D8ABE6BCDC242B41,100000
5157,5100,50070009800000010030000000,500700-98.-1-3,500700,98.-1-3,"",30213,836809,886289,-76.5222,42.4325,50070009800000010030000000002,500700,508,269,428,FLORAL AVE,0.686396651978397,72,225,210,210,1 family,5700,5700,210,0,0103000020D50800000100000005000000D898291A91882941763FA81D8F0C2B41D2B3DE85BE892941A6090C793D0B2B41013F8A5DBA8A29412C90E2D32F0C2B41067E12513589294187634570050D2B41D898291A91882941763FA81D8F0C2B41,0
2505,2466,50070005700000010030000000,500700-57.-1-3,500700,57.-1-3,"",27569,837620,889554,-76.5192,42.4414,50070005700000010030000000002,500700,656,533,152,CHESTNUT ST,1.45183969234754,0,0,311,311,Res vac land,20000,20000,311,0,0103000020D50800000100000036000000979785C6758E2941C5DF0B7CBE242B41613D56E28A8E294168BD3EC3BD242B41FB970C61918E29411852A4FDBB242B419C1FA5B9B68E2941BAAF6B3EB0242B41DB34BB7BCC8E2941DF5AD080AC242B4154CDCA60E38E29413354D2C4B0242B413A9F37C1F68E294149346D86B3242B418122B87E138F29413F847202BF242B41051D6883218F2941F11FAD05CF242B41C754CEA32F8F294154D7B605E4242B41B31F89C33B8F2941ABD7F0B8F2242B4185BEA79E498F2941257CF498FA242B41B6E3183D5C8F2941AEDEC58104252B4147F41664698F29416B2A986210252B41C4F76F046D8F294175DACC9913252B4104E9D322758F2941E85C03C11A252B41CBDAF63B828F2941E033D5A525252B41A4FB4F3F8C8F29418518A30228252B4152895443988F294153363D2029252B41C3C3DBA3C08F29415BDFD64129252B41D479079CD28F2941ACCAA25A27252B41E1B30762DF8F2941D78A3B8425252B41A43CD81AEE8F29414E286A9B1B252B41BFDD909BFA8F2941D37CCBA510252B41533FF95A089029416FC55EFF02252B41FCFE703920902941821EF3A4F7242B417D45733B26902941DD392548F5242B4118A029BA2C902941BD2924FCF2242B41942C6FC333902941C8598A86F2242B416DC4DB5D3A90294175672358F1242B4143A6A39A4A902941112389E6EF242B4175A56B3A61902941F1925647F1242B417D9ACB437D9029418B47BE19F4242B415CC4547D989029418B47BE19F4242B415160BD02B3902941A749893AF0242B416F52E01BC0902941EF0BED84EA242B41FA43E784D8902941C34B1AA8DD242B41F5755A5FE490294114B77ABAD0242B41780DC7F9EA902941DBBFA63DC1242B41512E20FDF49029410B1BA35DB9242B418E8F88BC0291294186C607A0B5242B41064C4A45279129417C1670C2B9242B411B4716FA299129412509AEFDD0242B41384D09402C9129410D952168ED242B415453FC852E912941CBE090A200252B413EE11C3A2F9129418933FE980F252B41BBE475DA329129418518405C2F252B41106E624336912941446BE7054D252B41508378054C9129413F22F67EDB252B410EE542DC01902941D9568FA4DA252B4162A4BABA19902941903F60DBC0262B4157C5EE3AB08E29413CC62C44C0262B41F513DBDDA68E29413CC62C44C0262B41979785C6758E2941C5DF0B7CBE242B41,0
2525,2486,50070006000000010250000000,500700-60.-1-25,500700,60.-1-25,"",27588,841277,889657,-76.5056,42.4417,50070006000000010250000000002,500700,578,218,117,PARK PL,0.120670339509964,26,198,210,210,1 family,10800,88000,210,0,0103000020D508000001000000050000009ED761A1B0AB294160FE103884262B41CFFEC99AB1AB2941E4DF2BA74F262B41BC44B9BF41AD2941B584CCE05E262B4153EBC13B40AD2941ACCEE46093262B419ED761A1B0AB294160FE103884262B41,77200
2528,2489,50070006100000010110000000,500700-61.-1-11,500700,61.-1-11,"",27591,842624,889587,-76.5006,42.4415,50070006100000010110000000002,500700,633,886,114-18,BUFFALO ST W,0.462677958339032,118,168,465,465,Prof. bldg.,206500,750000,465,0,0103000020D5080000010000000A0000008E5EE19983B62941F189103C83262B41BF0E36FC87B629415E25D25FFC252B412C852DE38FB629415E66DD5D37252B41A7EEC0BC7CB72941F071486841252B41FAE9A82174B72941EDFBA8BD80262B41B35061DC73B729413123E3C48F262B41220BCFE0C6B62941BF27790688262B41C40D6986C5B62941DEB04A4392262B41C690702484B6294108EA160491262B418E5EE19983B62941F189103C83262B41,543500
2529,2490,50070006300000060250000000,500700-63.-6-25,500700,63.-6-25,"",27592,846148,889652,-76.4876,42.4417,50070006300000060250000000002,500700,626,612,401,EDDY ST,0.0616285434649309,43,65,481,481,Row bldg att,246000,870000,481,0,0103000020D508000001000000050000009DA3CC3C48D229418E45B07D90262B41E87FBDE34AD22941B698EF073C262B4138A057A6C9D229411134F0573D262B411B9A6460C7D22941CD5E170092262B419DA3CC3C48D229418E45B07D90262B41,624000
2530,2491,50070005500100010100000000,500700-55.1-1-10,500700,55.1-1-10,"",27593,836975,889560,-76.5216,42.4415,50070005500100010100000000002,500700,486,5,310,TAYLOR PL,0.493916228171945,100,155,220,220,2 family,28900,155000,220,0,0103000020D5080000010000001F000000CCD56FA32B8A2941B77E7C3E8F262B41A6453CE4478A29415530ED7D59252B415370FD7D4C8A2941FE3C3BDC24252B412B66C8E5828B294100C4074524252B412A8C71E47E8B2941E63B588863252B41541FC6E37C8B29419CD17C9CB2252B41ED9F25617F8B2941411C098304262B41FF87EE5E4F8B29416CDCDB5F11262B410F09863C3B8B2941A24CA9C012262B41DFBD6B9F2C8B29410FBA0EA710262B418505A6011C8B294182BCD9C70C262B419F3339A1088B29413F953C1A05262B41ACE64359008B2941B197073B01262B418686B644EC8A2941030AA0BCFE252B414152A9C4E18A29419C373B2602262B41B041AB9DD48A29411A6AA6840C262B4168BC3385C98A29417B9A46C21A262B41CA6F3E3DC18A294148B17F7D27262B4175D47802B78A2941F22AEDC736262B41D45CC220AA8A2941705D582641262B41213BAA229B8A2941D7285C5A49262B416C90A5BB888A29410E1995C155262B4118CF3682828A2941F83897595A262B41864725C4788A294158629C8165262B4138407383718A294185A93BC771262B414D4F0F65698A2941D0F940437D262B417D9C205D668A29417E87A8C17F262B412B2C1CBC608A294169A7AA5984262B41B447BAD9518A2941BF27790688262B414B029382458A29416DB5E0848A262B41CCD56FA32B8A2941B77E7C3E8F262B41,126100
2534,2495,50070005900000030020010000,500700-59.-3-2.1,500700,59.-3-2.1,"",27597,840530,889638,-76.5084,42.4417,50070005900000030020010000002,500700,782,62,619,COURT ST W,0.0407443267643127,33,53,311,311,Res vac land,7200,7200,311,0,0103000020D508000001000000050000003144253F80A629410F13A8C57E262B4162F479A184A62941EA0EAA6414262B41D7312242C7A62941A145AB0417262B41A781CDDFC2A62941C649A96581262B413144253F80A629410F13A8C57E262B41,0
2535,2496,50070006300000100050000000,500700-63.-10-5,500700,63.-10-5,"",27598,845390,889633,-76.4904,42.4417,50070006300000100050000000002,500700,505,360,302-04,STEWART AVE,0.0764056907581964,50,66,411,411,Apartment,49500,310000,411,0,0103000020D50800000100000005000000BBF8907E57CC2941AEE2078870262B41ECA8E5E05BCC2941411CA6DC0B262B415E6386E3DFCC29416CDCDB5F11262B4199757B65DBCC29415D770A1C76262B41BBF8907E57CC2941AEE2078870262B41,260500
2540,2501,50070006200000020280000000,500700-62.-2-28,500700,62.-2-28,"",27603,844539,889612,-76.4935,42.4416,50070006200000020280000000002,500700,870,3,414,BUFFALO ST E,0.289863299319782,168,75,220,220,2 family,42900,250000,220,0,0103000020D508000001000000050000004347F71B4AC529410E19321B5D262B41783AF5DF50C5294128C2525DC6252B410D9A9942A1C629415EB28BC4D2252B41677AFF399CC62941A0249D2567262B414347F71B4AC529410E19321B5D262B41,207100
2548,2509,50070006400000030030000000,500700-64.-3-3,500700,64.-3-3,"",27610,847819,889576,-76.4814,42.4415,50070006400000030030000000002,500700,777,66,309,OAK AVE,0.148886774142124,71,98,220,220,2 family,40800,155000,220,0,0103000020D508000001000000050000007708139952DF2941E4DF2BA74F262B415A8B0CBC53DF2941D669CAFE7C252B41E2EF0EDBD9DF29417FE9244563252B41A2D801BED5DF2941462A796119262B417708139952DF2941E4DF2BA74F262B41,114200
2572,2533,50070005900000020150000000,500700-59.-2-15,500700,59.-2-15,"",27634,840361,889554,-76.509,42.4414,50070005900000020150000000002,500700,0,0,308-20,MEADOW ST N,0.112819942440177,99,50,210,210,1 family,15100,80000,210,0,0103000020D5080000010000000500000049FF5FFF1BA52941DC573DBE06262B416E73BD4025A52941FC287B5B40252B4197D0868488A529411209161D43252B41735C29437FA52941241A3E6208262B4149FF5FFF1BA52941DC573DBE06262B41,64900
2575,2536,50070005900000020180000000,500700-59.-2-18,500700,59.-2-18,"",27637,840251,889500,-76.5094,42.4413,50070005900000020180000000002,500700,752,137,610,BUFFALO ST W,0.181168047992353,39,198,220,220,2 family,17400,64000,220,0,0103000020D50800000100000006000000E1254F1F45A429419BB76C79FE252B41FEA05EA155A429418CF5E80373242B41B03F6F01A6A42941051A81DD6F242B415B41665C94A42941D8C938E6FC252B417B17DD2279A42941E172D207FD252B41E1254F1F45A429419BB76C79FE252B41,46600
2578,2539,50070006000000030110000000,500700-60.-3-11,500700,60.-3-11,"",27640,842284,889577,-76.5019,42.4415,50070006000000030110000000002,500700,499,52,307,ALBANY ST N,0.0808399663362504,39,90,210,210,1 family,11200,88000,210,0,0103000020D508000001000000060000009FD4489FFDB329415D9E689DF5252B411BD8A13F01B429413586AABBA6252B41907A845FB3B429416868ADF7AC252B41ACF78A3CB2B42941B3381E7AC3252B4173749119B1B42941010305A7FB252B419FD4489FFDB329415D9E689DF5252B41,76800
2583,2544,50070005900000020230000000,500700-59.-2-23,500700,59.-2-23,"",27646,840046,889483,-76.5102,42.4412,50070005900000020230000000002,500700,810,219,622-22.5,BUFFALO ST W,0.187283118735973,43,189,220,220,2 family,18400,88000,220,0,0103000020D5080000010000000A00000000A73ADFA1A2294131DE95C0E8252B4102F6AD1CB4A229413E9EAB185D242B4139F4A84608A329410C3C14E361242B41747DB15F00A32941F593A1BA24252B41CAA35A5EFCA2294196EA079924252B41F25C585CF6A22941012A9DDB89252B411B16565AF0A229419829CB47ED252B41F7A1F818E7A22941BFDBCA9FEC252B41EB979EFDA9A22941AB82FC46E9252B4100A73ADFA1A2294131DE95C0E8252B41,69600
2584,2545,50070006500000010040000000,500700-65.-1-4,500700,65.-1-4,"",27647,848452,889516,-76.479,42.4413,50070006500000010040000000002,500700,829,138,518-22,DRYDEN RD,0.522251907823356,160,146,411,411,Apartment,350000,1.95e+06,411,0,0103000020D5080000010000000D000000994B39B9E6E329415067CAA3EB252B418BBED7FFEAE32941BB2F749EC2242B4141E022FC2AE529411C607782C9242B41C502735A23E52941A888E942C0252B41D7C29BFE08E52941B94DEFBACC252B4166861D43F2E42941720B5A1DD6252B41CC2D5E1FDAE4294155029140DE252B419A2E967FC3E4294118709380E3252B41BB040D46A8E429413A872FE2E8252B4167BCA8FE8CE4294162B9FDE6EB252B418D4CDCBD70E42941272EFEE2EC252B41A08318F952E429411E8564C1EC252B41994B39B9E6E329415067CAA3EB252B41,1.6e+06
2587,2548,50070005900000020240000000,500700-59.-2-24,500700,59.-2-24,"",27650,840008,889489,-76.5103,42.4413,50070005900000020240000000002,500700,601,420,624,BUFFALO ST W,0.13413555719416,30,198,210,210,1 family,13600,73000,210,0,0103000020D50800000100000006000000E860E9A269A2294182C961D9E6252B4106530CBC76A22941C2F2A97C59242B4102F6AD1CB4A229413E9EAB185D242B4100A73ADFA1A2294131DE95C0E8252B41A3A1F85E6DA22941FC6DC85FE7252B41E860E9A269A2294182C961D9E6252B41,59400
2591,2552,50070006400000050030000000,500700-64.-5-3,500700,64.-5-3,"",27654,848092,889510,-76.4804,42.4413,50070006400000050030000000002,500700,805,266,409,OAK AVE,0.20634610455058,60,150,411,411,Apartment,56400,280000,411,0,0103000020D5080000010000000500000066DA0F217AE129415FB2C577E1252B4143DBCE1B7FE129411E74D45CB5242B4107086B1AF7E1294154E4A1BDB6242B415F976679F1E129410FC7F95EE3252B4166DA0F217AE129415FB2C577E1252B41,223600
2604,2565,50070006400000100040000000,500700-64.-10-4,500700,64.-10-4,"",27667,846878,889543,-76.4849,42.4414,50070006400000100040000000002,500700,657,648,213,DRYDEN RD,0.0416959323548821,27,67,483,483,Part res use,50000,135000,483,0,0103000020D50800000100000005000000DD6135DD1DD829413EA28A78D0252B41D0D4D32322D829418E34E6654A252B4150EB2F7B58D829418CAD19FD4A252B416483B8C553D8294120992442D1252B41DD6135DD1DD829413EA28A78D0252B41,85000
2617,2578,50070006300000070010000000,500700-63.-7-1,500700,63.-7-1,"",27680,845872,889491,-76.4886,42.4413,50070006300000070010000000002,500700,632,314,705,BUFFALO ST E,0.54650894719834,164,144,411,411,Apartment,180000,425000,411,0,0103000020D508000001000000090000004BDF337CB5CF294186F1E1DAAF252B416780ECFCC1CF294129B1C2F88E242B414F21E63C43D02941431FC53894242B41A954ADE1A6D02941D01CFA1798242B414EDB78C409D12941D19CC8C49B242B414EDB78C409D129413E0407FCB3242B41E13ED8DE05D129411631F9C404252B41E6E6BB05FED0294105A41BE6BD252B414BDF337CB5CF294186F1E1DAAF252B41,245000
2627,2588,50070006000000010180000000,500700-60.-1-18,500700,60.-1-18,"",27690,841308,889488,-76.5055,42.4413,50070006000000010180000000002,500700,853,301,416,BUFFALO ST W,0.093841852060244,50,74,411,411,Apartment,10200,112000,411,0,0103000020D50800000100000009000000D7001E1F83AC29416602B5BA4E252B4154DECDC08AAC29411C607782C9242B417E3B9704EEAC294112B0DFA4CD242B418634E5C3E6AC2941F586B60252252B41E62F54C3F9AC294153A983BB52252B4132835801F9AC29414F016FC094252B4152D2D9B9C8AC294110E8073E93252B4161C27EDDCBAC29418FBB4F2851252B41D7001E1F83AC29416602B5BA4E252B41,101800
2628,2589,50070006000000010210000000,500700-60.-1-21,500700,60.-1-21,"",27691,841249,889526,-76.5057,42.4414,50070006000000010210000000002,500700,611,217,107,PARK PL,0.103874069048432,33,133,220,220,2 family,11700,125000,220,0,0103000020D50800000100000007000000992F7E7AB8AB2941EFD7699889252B413FC62B1ABAAB2941AA36B18646252B41A1CAA0242CAC294165FB19A54B252B41D7001E1F83AC29416602B5BA4E252B4161C27EDDCBAC29418FBB4F2851252B4152D2D9B9C8AC294110E8073E93252B41992F7E7AB8AB2941EFD7699889252B41,113300
2629,2590,50070006300000110030000000,500700-63.-11-3,500700,63.-11-3,"",27692,845396,889524,-76.4903,42.4413,50070006300000110030000000002,500700,581,865,214,STEWART AVE,0.0598345374222087,40,66,411,411,Apartment,19100,180000,411,0,0103000020D508000001000000050000004C098FA564CC2941DC7E38998D252B418B209CC268CC2941D1E813853E252B41E717F3E0ECCC29418A26B03A44252B417A7B52FBE8CC2941B3C53A8592252B414C098FA564CC2941DC7E38998D252B41,160900
2648,2609,50070013100600060050000000,500700-131.6-6-5,500700,57.-4-1,131.6-6-5,27710,838482,889498,-76.516,42.4413,50070013100600060050000000002,500700,0,0,"",ZZZ,0.0455776588065074,0,0,818,818,Gas trans,2500,6874,818,0,0103000020D50800000100000005000000F13153856D96294123CE55485E252B4140AE210283962941E0C02B6403252B41846F095BE7962941EDF7C95D0D252B4152D772DBB49629415E59F2A564252B41F13153856D96294123CE55485E252B41,4374
2653,2614,50070006200000040050000000,500700-62.-4-5,500700,62.-4-5,"",27715,844672,889448,-76.493,42.4412,50070006200000040050000000002,500700,804,147,417,BUFFALO ST E,0.202505108349259,66,132,411,411,Apartment,38500,160000,411,0,0103000020D508000001000000060000005C1668BFB6C6294153A983BB52252B41A78D1EA1C3C629412DD9084749242B4104857505CEC629412DD9084749242B41FDCAB8C648C72941BE64A5A44F242B413CE4BC3E3BC72941B76DECD957252B415C1668BFB6C6294153A983BB52252B41,121500
2656,2617,50070005800000030070000000,500700-58.-3-7,500700,58.-3-7,"",27751,839394,889491,-76.5126,42.4412,50070005800000030070000000002,500700,816,148,301-03,TAUGHANNOCK BLVD,0.446701990395702,184,94,484,484,1sty sml bld,225000,325000,484,0,0103000020D5080000010000000D000000EC6C6E66579D294197B62106CB252B4102683A1B5A9D29411BB24C984A252B41C86D2D615C9D294153C393DE06252B417E6B93BB5D9D2941CCE78E5EFC242B418588931E649D29411CEDCD40A7242B410EA23AE1669D2941E0EE87A17E242B41D9470BFD7B9D2941D444406652242B417F4EF0813A9E29413167AA785A242B418C8AE7A2359E29414526375BAD242B41948335622E9E2941FFC9919A02252B410A6A8E9F2B9E29414F1B1C3D50252B415D3FCD05279E2941B94DEFBACC252B41EC6C6E66579D294197B62106CB252B41,100000
2663,2624,50070005900000030210000000,500700-59.-3-21,500700,59.-3-21,"",27724,840515,889459,-76.5084,42.4412,50070005900000030210000000002,500700,842,285,528,BUFFALO ST W,0.0752011315959047,33,99,220,220,2 family,11100,65000,220,0,0103000020D5080000010000000500000024BBB13B61A629411102186147252B41BBC4FD2167A629411D8122BB80242B418752105BAAA6294145B3F0BF83242B416C8BAEDBA1A629411D3919014A252B4124BBB13B61A629411102186147252B41,53900
2665,2626,50070006300000110040000000,500700-63.-11-4,500700,63.-11-4,"",27726,845398,889485,-76.4903,42.4412,50070006300000110040000000002,500700,603,437,210,STEWART AVE,0.0609304418084285,40,66,411,411,Apartment,19100,215000,411,0,0103000020D508000001000000050000008B209CC268CC2941D1E813853E252B41DE07B4FA6ACC2941C9608842EE242B418FFF0A19EFCC2941829E24F8F3242B41E717F3E0ECCC29418A26B03A44252B418B209CC268CC2941D1E813853E252B41,195900
2668,2629,50070006400000100210000000,500700-64.-10-21,500700,64.-10-21,"",27729,846742,889488,-76.4854,42.4412,50070006400000100210000000002,500700,800,112,323,COLLEGE AVE,0.041304112746142,30,59,484,484,1sty sml bld,70000,240000,484,0,0103000020D50800000100000005000000F9B85FBDEFD62941BC0879C33B252B4190E854A2F1D6294164152AC8FF242B415515F1A069D7294148135FA703252B4168E5FBBB67D72941965D14813F252B41F9B85FBDEFD62941BC0879C33B252B41,170000
2677,2638,50070006200000050010000000,500700-62.-5-1,500700,62.-5-1,"",27739,843920,889452,-76.4958,42.4412,50070006200000050010000000002,500700,0,0,219-25,AURORA ST N,0.0927299144533351,66,61,432,432,Gas station,75000,150000,432,0,0103000020D5080000010000000500000058444BA2E0C02941045FCEE116252B41E3374966E7C029410DAFF7D792242B413738492061C129412FC6933998242B41B4A0DC855AC1294125EF9DDA1C252B4158444BA2E0C02941045FCEE116252B41,75000
2679,2640,50070005900000020270000000,500700-59.-2-27,500700,59.-2-27,"",27741,839914,889433,-76.5107,42.4411,50070005900000020270000000002,500700,799,257,630,BUFFALO ST W,0.0481668015010158,21,96,220,220,2 family,7200,55000,220,0,0103000020D5080000010000000500000021E9C71CBCA12941D37CCBA510252B41F82FCA1EC2A12941F4D4720551242B41C4ADFAE0ECA1294143B9406253242B41D13A5C9AE8A12941DD2C00DD13252B4121E9C71CBCA12941D37CCBA510252B41,47800
2681,2642,50070006100000040010000000,500700-61.-4-1,500700,61.-4-1,"",27743,843702,889410,-76.4966,42.441,50070006100000040010000000002,500700,831,82,213-15,TIOGA ST N,0.761147488141364,132,247,650,650,Governmnt,540000,2.85e+06,650,0,0103000020D5080000010000000B000000FC2DF4386FBE29415AE5C33D00252B414F784FDB78BE29416C93AFFBF6232B4119193BA03CBF294143DAB1E7FB232B41CE79E41EBFBF29412EFAB37F00242B4176E8F164D6BF29418B1C813801242B4173A869FD67C029411F2FEAFE06242B41CC11BC5D66C0294124306F2549242B4172CE12FC63C02941D8C5598689242B4195CD53015FC02941A943FFE411252B418C460184E0BF2941C645CA050E252B41FC2DF4386FBE29415AE5C33D00252B41,2.31e+06
2690,2651,50070006300000110050000000,500700-63.-11-5,500700,63.-11-5,"",27754,845400,889438,-76.4903,42.4411,50070006300000110050000000002,500700,695,15,208,STEWART AVE,0.0792222031930178,52,66,411,411,Apartment,24800,160000,411,0,0103000020D50800000100000005000000DE07B4FA6ACC2941C9608842EE242B41473B028070CC2941799CF1B785242B41E16F0FBAF4CC29418FFC5A268C242B418FFF0A19EFCC2941829E24F8F3242B41DE07B4FA6ACC2941C9608842EE242B41,135200
2696,2657,50070006100000050040000000,500700-61.-5-4,500700,61.-5-4,"",27760,843294,889401,-76.4981,42.441,50070006100000050040000000002,500700,772,219,121,BUFFALO ST E,0.0902316401620713,34,118,482,482,Row bldg det,58000,225000,482,0,0103000020D508000001000000060000008CCE87C214BC2941F9BB8462E6242B41799942E220BC29419D6E1722FA232B412267A5DC62BC29414253E57EFC232B41B553F15F62BC294148E821C610242B41BB72E81D57BC29419EA052BFE8242B418CCE87C214BC2941F9BB8462E6242B41,167000
2707,2668,50070006100000060050000000,500700-61.-6-5,500700,61.-6-5,"",27772,842729,889373,-76.5002,42.4409,50070006100000060050000000002,500700,0,0,111,BUFFALO ST W,0.102345339583758,33,133,330,330,Vacant comm,14000,14000,330,0,0103000020D5080000010000000500000049D99C7FA9B729417E1D0BD8BC242B41AB139D45B6B72941E9D88F67B2232B418D64F962F9B7294179E45D18B5232B4129D98E04ECB72941B07F3F67BF242B4149D99C7FA9B729417E1D0BD8BC242B41,0
2713,2674,50070006100000060020000000,500700-61.-6-2,500700,61.-6-2,"",27777,842620,889369,-76.5006,42.4409,50070006100000060020000000002,500700,0,0,117,BUFFALO ST W,0.12221080083154,40,133,220,220,2 family,15400,125000,220,0,0103000020D50800000100000007000000103BC4C5C8B62941175207A4B4242B41BD65855FCDB62941AD92DD675A242B413969DEFFD0B629417A4A1CA204242B41B66C37A0D4B62941108BF265AA232B41A748FE1B25B729411CC2F305AD232B418BA7459B18B72941D731A265B7242B41103BC4C5C8B62941175207A4B4242B41,109600
2716,2677,50070006600000030100020000,500700-66.-3-10.2,500700,66.-3-10.2,"",27780,849500,889265,-76.4752,42.4406,50070006600000030100020000002,500700,560,61,"",MAPLE ST,0.586082768806257,0,0,330,330,Vacant comm,99000,99000,330,0,0103000020D508000001000000090000004F8CF343E8EB2941DDD366BEA5242B41A9DF7E1C03EC2941B963BDD714242B41BA93B3B926EC29411CC22DB9BB232B419E16ADDC27EC2941C8C8F1C1A8232B41C0773A652FED2941AA7699DA9D212B4193A74BFA25ED29410F9840C475232B41BE5E52E3B7EC2941C347D8A171232B416169F2D99BEC2941CD089D3DAC242B414F8CF343E8EB2941DDD366BEA5242B41,0
2717,2678,50070006600000030090000000,500700-66.-3-9,500700,66.-3-9,"",27781,849375,889242,-76.4756,42.4406,50070006600000030090000000002,500700,642,1029,143,MAPLE AVE,0.876916764752724,157,206,331,331,"",90,105000,"",0,0103000020D5080000010000000B0000005D0C61822EEB29418EDA299DF8212B41AEDEB1A640EC294109868EDFF4212B41F8575FE33BEC2941C329E91E4A222B419E16ADDC27EC2941C8C8F1C1A8232B41BA93B3B926EC29411CC22DB9BB232B41A9DF7E1C03EC2941B963BDD714242B414F8CF343E8EB2941DDD366BEA5242B410AAA47FD52EB294110BDCA5CA0242B41048D479A4CEB29414DD8A221FE222B412563BE6031EB29410EBF3B9FFC222B415D0C61822EEB29418EDA299DF8212B41,104910
2721,2682,50070006200000050180000000,500700-62.-5-18,500700,62.-5-18,"",27785,843969,889389,-76.4956,42.441,50070006200000050180000000002,500700,625,448,217,AURORA ST N,0.222173502906615,63,155,464,464,Office bldg.,280000,1e+06,464,0,0103000020D50800000100000008000000E3374966E7C029410DAFF7D792242B41A0C9C2BAEBC02941EFD38A3816242B418966CE4490C129414D76269E1A242B414C52E22120C22941DA735B7D1E242B4130B129A113C2294139F6961D9F242B41FB8A8E1DD5C12941FD63FC039D242B413738492061C129412FC6933998242B41E3374966E7C029410DAFF7D792242B41,720000
2731,2692,50070006000000050100000000,500700-60.-5-10,500700,60.-5-10,"",27795,842115,889382,-76.5025,42.441,50070006000000050100000000002,500700,494,991,222,ALBANY ST N,0.19298140778184,61,137,411,411,Apartment,15800,210000,411,0,0103000020D50800000100000007000000F74B53637BB22941799CF1B785242B419760C6DA80B22941094F4F3D04242B4135F03A59D9B22941974C841C08242B41C7DC86DCD8B22941E423560113242B41B882C29C8EB329417F588C8019242B4195E8BB5C89B32941BCC32BBF94242B41F74B53637BB22941799CF1B785242B41,194200
2742,2703,50070006200000040130000000,500700-62.-4-13,500700,62.-4-13,"",27805,844487,889343,-76.4937,42.4409,50070006200000040130000000002,500700,563,89,410,SENECA ST E,0.310811149417357,66,202,220,220,2 family,64800,150000,220,0,0103000020D5080000010000000C000000A69DCD5F31C529411BFAB8F879242B41D7C4355932C5294169DE4CA26D242B4125CCE79939C52941EFE0AFA3F7232B414F83EE3C45C529419794532330232B41A4C08862CAC529412592880234232B419EC931FEBFC52941A9A518C2FC232B41F22C752241C629416D131B0202242B41D52682DC3EC629410119D3C343242B41A650847B3EC62941E79D71654E242B41FEB4BE86BAC529414D693BE647242B41C0EE1B02B7C5294170F3BA3C7E242B41A69DCD5F31C529411BFAB8F879242B41,85200
2745,2706,50070006000000050060000000,500700-60.-5-6,500700,60.-5-6,"",27808,841900,889354,-76.5033,42.4409,50070006000000050060000000002,500700,894,335,315,BUFFALO ST W,0.0688118044884332,29,101,210,210,1 family,9000,87000,210,0,0103000020D508000001000000050000000C370AA334B12941580C856578242B415725D41B3EB12941F3882745AE232B41104816FF78B1294139C45B80B0232B41AFE76C3A70B12941959E1F7F7A242B410C370AA334B12941580C856578242B41,78000
2749,2710,50070006200000030070000000,500700-62.-3-7,500700,62.-3-7,"",27812,845102,889333,-76.4914,42.4408,50070006200000030070000000002,500700,636,691,512,SENECA ST E,0.243678274799752,80,132,210,210,1 family,48700,293000,210,0,0103000020D50800000100000006000000FFE0E50408CA29410313E6C76C242B419168F7C211CA2941FF596A5B61232B41D536D3DCB1CA2941471C08596A232B41CCEE11E0A6CA2941AAFE4E3A72242B417AB0AA445FCA29410EC31AFF6F242B41FFE0E50408CA29410313E6C76C242B41,244300
2750,2711,50070006500000020040000000,500700-65.-2-4,500700,65.-2-4,"",27814,848548,889366,-76.4787,42.4409,50070006500000020040000000002,500700,552,467,318,ITHACA RD,0.171611608345981,65,103,210,210,1 family,23400,100000,210,0,0103000020D5080000010000000A000000D426ACDED2E42941748EE47F69242B4133ADFEA1D7E429412CF3415DE7232B4180E74D5C90E529412AEC43A1EB232B41409EA339CEE52941A6FDA02046242B417E6446BED1E52941DD6D0BDB4E242B4132114280D2E52941C2F2A97C59242B41C8DDF3FACCE529415EAE49BE66242B41AE16927BC4E52941DAD919076E242B410D9FDB99B7E529418867818570242B41D426ACDED2E42941748EE47F69242B41,76600
